SMILES,name,FOM1_0C,FOM1_10C,FOM1_20C,FOM1_30C,FOM1_40C,FOM1_50C,FOM1_60C,FOM1_70C,FOM1_80C,FOM1_90C,FOM1_100C
C#CCCCCCCCCCCCCCCCCCC,1-eicosyne,21.781845636535152,23.791814877590134,25.92636986237732,28.080828003410375,30.24532279348324,32.410906494925435,34.56959260687044,36.711851037999935,38.83193751616621,40.92136413505319,43.03475267326439
CCCCCCCCCCCCCCCC1=CCCC1,1-pentadecylcyclopentene,46.67657355590555,50.03772119633124,53.443991775976954,56.751450048027465,59.956017709882765,63.04676936319746,66.03481511013138,68.90427639886117,71.65669628817713,74.30753351995804,76.88488803152666
CCC(C)(C1CCCCC1)C(C)(CC)C1CCCCC1,"3,4-dicyclohexyl-3,4-dimethylhexane",20.68478874739508,22.489020829636942,24.390743720159353,26.30676793390692,28.22885123121529,30.149239641909904,32.061206475934746,33.9570139601602,35.83160036737163,37.677755022442106,39.538691129368026
CC(C)CC(C)(CC1CCCCC1)CC1CCCCC1,"2,2-bis(cyclohexylmethyl)-4-methylpentane",30.222401997871486,32.476834845235445,34.771096031147266,37.00823114873811,39.18361051311892,41.29488729387203,43.33797601500397,45.31387086017255,47.21917182925017,49.054982374744625,50.86315813075401
CC(C)CCCC(C)C1CCC2CCCC(C)(C)C2C1,"2,2-dimethyl-9-(1,5-dimethylhexyl)bicyclo[4.4.0]decane",35.81074567184307,38.424793814552416,41.073581864800474,43.64289870614134,46.126559212888935,48.52575946089796,50.835707843664835,53.06089659114999,55.19422665204469,57.24253995392201,59.242408009413126
CCCCCCCCC1CCCC2C(C)CCC(C)C12,"2,5-dimethyl-7-octylbicyclo[4.4.0]decane",25.36206072258639,29.43787373634474,33.7336451561428,37.84720395046363,41.746588298374384,45.420604013274335,48.865912821004486,52.096561032575494,55.117160980684105,57.953141491443255,60.68904275196654
CC(C)CC(=CC=C(CC(C)C)CC(C)C)CC(C)C,"2,9-dimethyl-4,7-bis(2-methylpropyl)-4,6-decadiene",36.36620069530585,38.91597601082529,41.506585058474315,44.03319782699557,46.49145954887912,48.877224087346455,51.18506702595354,53.41925509218809,55.562613896319114,57.630685233133875,59.64916181682023
CC#CCCCCCCCCCCCCCCCCC,2-eicosyne,33.90552688596085,37.067908547152165,40.42913062052719,43.82314167909432,47.234792828479215,50.64860045929267,54.05174541650309,57.43222681364899,60.773980321503906,64.075097673418,67.40606807546355
CCCCCCCCCCCCCCC1=CCCCC1,1-tetradecylcyclohexene,42.87400296451004,45.95984760053796,49.09428692069307,52.14273339012177,55.10027358740859,57.96179887239891,60.7220393682646,63.38528063722316,65.94225253498301,68.40235995414102,70.81027515907176
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,chlorotriphenylmethane,26.10785972756323,28.659526300690462,31.375112618558337,34.1189000771947,36.87863114966977,39.64300563425723,42.401359513648494,45.14421657109959,47.86275735993316,50.55044978070473,53.27123633818288
FC(F)(Cl)C(F)(Cl)I,"1,2-dichloro-1,2,2-trifluoroiodoethane",46.08543075794152,47.99822721229198,49.838436284151875,51.52207411937968,53.1026572641744,54.51075090596392,55.825440992699086,56.96155307763259,58.00313238929304,58.893009033784814,59.737905201886285
COc1ccc(C(C)OCC(F)(F)F)cc1[N+](=O)[O-],"benzene, 1-methoxy-2-nitro-4-[1-(2,2,2-trifluoroethoxy)ethyl]-",36.159214945939645,39.470651091850385,42.98092211468928,46.5136298798352,50.05296576882624,53.58337228267133,57.088717767065745,60.55784514758646,63.98072277320996,67.34062707996998,70.72848538892774
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,"N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alanine methyl ester",11.860728649625226,13.858862460173068,16.17583852023227,18.652179246097557,21.275094390445723,24.03112548371217,26.90659004134077,29.88738973047499,32.95950160819058,36.10956570648542,39.456621690675114
CCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,"4-cyano-4'-hexyloxy-1,1'-biphenyl",41.531764218309505,45.33989480931233,49.349412226640915,53.362089017477665,57.361955725982014,61.334832926845515,65.26930654607078,69.15269722199912,72.9764918827045,76.7322535059925,80.509683858719
CCCCCCCCCCCCCCCCCCC#N,nonadecanenitrile,45.27537390762415,49.28648466942065,53.32118490332925,57.16169551155427,60.80762070074839,64.26896520185684,67.5462557571729,70.6543727474836,73.58826691402159,76.36799248137673,79.06577770988578
CCOC(=O)C1(C(=O)OCC)CC(Cl)([N+](=O)[O-])C1,"Diethyl 3-chloro-3-nitrocyclobutane-1,1-dicarboxylate",36.689398362440855,40.18915343051816,43.89780379747105,47.618160875750775,51.33504593826852,55.0319046018926,58.69515940711928,62.3131288007368,65.87394527831425,69.36986143968196,72.89482894483375
IC=CI,"(E)-1,2-diiodoethene",38.9590014180336,41.780049362751605,44.60982487498331,47.292682985121104,49.8325422870425,52.24297467396263,54.531553651304066,56.69131761575468,58.706856012931894,60.656938081885606,62.49401348432515
Ic1ccccc1-c1ccccc1,2-iodobiphenyl,30.937194304391575,34.9710073243049,39.465508460511145,44.16791563653697,49.058657029315505,54.11701959720789,59.32727677162598,64.66849281844425,70.11972014102797,75.66254232866712,81.48142551819149
Ic1ccc2cccc3c2c1CC3,3-Iodoacenaphthene,27.280166285673797,30.11468637698685,33.160683486175365,36.25872491746842,39.39554778964269,42.55657462765813,45.72915860236734,48.901468341149354,52.064386333825176,55.20783185223143,58.41054789498688
CCCCCCCCC/C=C\I,(Z)-1-iodo-1-undecene,55.343984260763555,57.97167969424285,60.49472669846207,62.831200653076976,65.0060705537349,67.04428742251787,68.93965204844245,70.70953632704783,72.35638912222721,73.91065883438725,75.38684101567029
CCCCCCCCC/C=C/I,(E)-1-iodo-1-undecene,55.343984260763555,57.97167969424285,60.49472669846207,62.831200653076976,65.0060705537349,67.04428742251787,68.93965204844245,70.70953632704783,72.35638912222721,73.91065883438725,75.38684101567029
CCc1c(CC)c(CC)c([N+](=O)[O-])c([N+](=O)[O-])c1CC,"1,2,3,4-tetraethyl-5,6-dinitrobenzene",32.80276356035829,36.15888623679376,39.71838852850529,43.278368193401235,46.821736664595605,50.33266060897255,53.800449274233465,57.21050893796607,60.555096015245645,63.82667181605869,67.11337164992896
C(=C/c1cccc2ccccc12)\c1cccc2ccccc12,"ethylene, trans-1,2-bis(1-naphthyl)-",5.625615520011987,8.757761130748056,13.607663500711515,19.555568982858695,26.39076872081315,33.84890765827179,41.656898876393065,49.56565018128823,57.367721252902975,64.90411268282313,72.41778643690898
C(=C/c1ccc2ccccc2c1)\c1ccc2ccccc2c1,"ethylene, trans-1,2-bis(2-naphthyl)-",1.2186161527099757,2.319302630563669,4.554432301885512,7.933655201616471,12.543538661333592,18.3315884052134,25.127522254488618,32.685365301569945,40.72832393621971,48.98642510046452,57.7656567000472
C=C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,"1,1-bis(2-naphthyl)ethene",31.963540269869757,40.40278902265748,48.813042914464994,56.2164736779544,62.84318395444535,68.84866046388191,74.34411774858215,79.40960297108519,84.10614231765709,88.48895151476661,92.69748429490478
CC(=O)C(C)(C(C)=O)C(c1ccccc1)c1ccccc1,"2,4-pentanedione, 3-(diphenylmethyl)-3-methyl-",28.867752310373877,31.724881548311508,34.777784322525555,37.87323344875885,40.99793939211845,44.13728900434267,47.28037707054857,50.414743644405824,53.53032606445878,56.61864340312414,59.75360188046461
C=C(c1ccc2ccccc2c1)c1cccc2ccccc12,1-(1-naphthyl)-1-(2-naphthyl)ethene,36.301526652901856,43.58161765992936,50.803477124478974,57.28914372092938,63.184409214609104,68.59500123944667,73.5953822561399,78.24788009123507,82.59350412720735,86.6726712421819,90.60842345704556
C=C(c1cccc2ccccc12)c1cccc2ccccc12,"1,1-bis(1-naphthyl)ethene",22.856055781555156,24.64515524342585,26.694383931918644,28.947645543894573,31.38638472109827,33.99350673361952,36.75283044726911,39.648047348668115,42.663821408437855,45.784415411280015,49.091977933931624
Cc1cc(C)c(C(C=O)c2c(C)cc(C)cc2C)c(C)c1,"benzeneacetaldehyde, 2,4,6-trimethyl-.alpha.-(2,4,6-trimethylphenyl)-",26.100409202314708,28.46243557116415,30.96553921714911,33.49254963007834,36.03342598837446,38.57771540795578,41.11498568636395,43.63860759874481,46.140016165413535,48.608068904973734,51.10507196997684
CCCCCCCCCCCCCCCC(F)(F)F,"hexadecane, 1,1,1-trifluoro-",41.39959800912402,44.304222955543544,47.29442450809692,50.24213814879846,53.131783831951395,55.954559055907126,58.70213379188108,61.36074941504244,63.92295248022072,66.38411760813212,68.79895042358694
CCCCCCCCC(c1ccccc1)c1ccccc1,"benzene, 1,1'-nonylidenebis-",24.516408080683384,27.160168722685395,30.02332634318904,32.95612550934748,35.944229394024966,38.97454616506504,42.034383326941914,45.1105101258264,48.19243167005827,51.26770308766244,54.42095230848235
CCCCCCC(Cc1ccccc1)Cc1ccccc1,2-benzyl-1-phenyloctane,26.619385620640717,29.21661110274374,31.995207073928498,34.826176405837295,37.696116136373696,40.59270415155152,43.5022239281522,46.41295590427901,49.31300859764027,52.19367065515941,55.118282550829434
CC(C)c1ccc(CCCc2ccc(C(C)C)cc2)cc1,"1,2-bis(4-isopropylphenyl)propane",31.92209042811888,34.638640910383494,37.49381078236298,40.36264668248546,43.232482744695574,46.093639295529854,48.93302824828684,51.7407656732228,54.5139051051784,57.231648644666166,59.96386674917644
O=C1CCCCCCCCC(=O)CCCCCCCC1,"1,10-cyclooctadecanedione",25.50078789103429,27.908170559013108,30.463272829387776,33.040187766459184,35.62771858793,38.21552186584812,40.794155038108826,43.35504778879078,45.889601779636955,48.39174876500176,50.92217526783932
CCCCCC=CCC=CCCCCCCCC(=O)O,"(Z,Z)-9,12-octadecadienoic acid",40.78182447849088,44.30375281332227,47.98302990816974,51.63633022676179,55.251910550417165,58.81692566903672,62.32246605979981,65.75742404552952,69.11957782642618,72.39476992055808,75.67259204257698
CCCCCCCCCCCCCCC1CCCCC1,"tetradecane, 1-cyclohexyl-",34.622726580313866,38.87716425360595,43.13616427033511,47.066086289815864,50.67314650795651,53.976278309605675,56.99949864551989,59.77410627544355,62.323024042142464,64.67646488525129,66.90883980925462
CCCCCCCCCCCCCCCC1CCCC1,pentadecylcyclopentane,45.69845785560985,48.94592974179324,52.235254951842286,55.4273689624486,58.51685959202068,61.49574278332533,64.36827365076377,67.1309213367581,69.78593964490148,72.33034629048149,74.81303176079044
CCCCCCCCCCCCCCCCC1CCC1,hexadecylcyclobutane,49.940490819813,53.60679880890098,57.324855976154986,60.93181924741331,64.41991456907247,67.78221064379753,71.02879226337905,74.14280056407247,77.1348639120757,79.99454813859653,82.79746217751634
C1CCCCCCCCCCCCCCCCCCC1,cycloeicosane,22.953543457484553,24.8144638193864,26.78733975051766,28.78822752363963,30.80618586295572,32.83102242636789,34.85342763553316,36.86448691630861,38.856506966005874,40.82296375440025,42.80609736618457
CCCCCCCCCCCCCCC=C(CC)CC,3-ethyl-3-octadecene,54.93611670617188,59.10112427248277,63.07708462217243,66.6825030983615,69.94663734967847,72.92977626291442,75.65143899030505,78.14582460912712,80.45031566914702,82.59816681258361,84.63487807637004
CC=C(CC)CCCCCCCCCCCCCCC,3-ethyl-2-octadecene,45.29214515734845,49.7190982947355,54.15651537442486,58.32826024466463,62.24402476491557,65.90337762127731,69.32512324477896,72.52228475644995,75.49787113415101,78.28563226962163,80.93958161751257
C=C(C)CCCCCCCCCCCCCCCCC,2-methyl-1-nonadecene,51.55100675317277,55.55561142153213,59.36780876695149,62.80527707278327,65.91094100388948,68.71827291068085,71.27325027268763,73.61405956979053,75.7566430070235,77.73987261237849,79.60836068051906
CCCCCCCCCCCCCCCCC=C(C)C,2-methyl-2-nonadecene,51.52495375290576,55.51612143669881,59.32311161298197,62.765874181067815,65.8740428931629,68.70132233295166,71.2747743340497,73.63013069810528,75.80304789222585,77.79734521905806,79.70238772054404
C=CCCCCCCCCCCCCCCCCCC,1-eicosene,45.539061115538075,48.95376412318657,52.43221826422089,55.81752582688837,59.1000579527893,62.28060584375089,65.34897921657462,68.31046163086137,71.16054322803522,73.89869530197615,76.58682694709336
CC(C)CCCC1CCC(C(C)CCCC(C)C)CC1,"1-(1,5-dimethylhexyl)-4-(4-methylpentyl)cyclohexane",34.7125397551317,37.44097561817969,40.242067234984354,42.98631950739213,45.667205519215955,48.27783465203675,50.81150295517675,53.26686832929932,55.63643500276973,57.92439494600545,60.17875691446618
CC1(C)CCCCCCCCCCCCCCCCC1,"1,1-dimethylcyclooctadecane",25.384245590918137,27.657009727094895,29.901797082778675,32.00245408935058,33.967396001001774,35.80773576213277,37.53298511345819,39.15613784035853,40.684376284543625,42.128493423078886,43.52277849236147
CC1(C)CCCCCCCC(C)(C)CCCCCCC1,"1,1,9,9-tetramethylcyclohexadecane",18.42099471535017,21.371783655915127,24.43536691546517,27.31436310540848,29.98561469185804,32.44283239006831,34.6899177169955,36.73865280595327,38.60384302855652,40.30072157175806,41.89003503488128
CC1(C)CCCCCCCCCCCCC(C)(C)CC1,"1,1,4,4-tetramethylcyclohexadecane",25.458495894116837,27.57321348322611,29.651372166707635,31.59806077553602,33.4268698092425,35.148355216925005,36.77396220674461,38.30868775057426,39.76136300281669,41.13787939814861,42.472227738773206
CCCCCCCCCCCCC(C)C1CCCCC1,(1-methyltridecyl)cyclohexane,32.04373576628556,34.676576846602735,37.43417779113751,40.191753343218494,42.93506843741723,45.6549128312055,48.33923891056279,50.97973753649676,53.56977064823404,56.10082682633713,58.627190435792265
O=CC(Br)(Br)Br,tribromoethanal,31.39830314610784,34.37180781150623,37.51638354270579,40.65126988082755,43.7645059206203,46.83859838688993,49.866917383456794,52.82627421136683,55.72570058000485,58.52989575173205,61.353709720866725
CC(Br)(Br)CBr,"propane, 1,2,2-tribromo-",42.421887199587935,44.65718164220417,46.85510425524139,48.93523153749829,50.895840447303925,52.735927590721055,54.46153967879142,56.06256793985406,57.56625398260055,58.950173288300405,60.28087772497296
BrCCC(Br)Br,"propane, 1,1,3-tribromo-",37.65389911178897,40.28362339333918,42.96468514437355,45.56404405552928,48.07861070914788,50.503371558778696,52.84011560680371,55.07624178840867,57.22264421912062,59.26418593966249,61.2519794428508
BrCC(Br)CBr,"1,2,3-tribromopropane",33.909557337064115,36.392041354886814,38.950813657256774,41.458340616320385,43.91048801442288,46.29951848456088,48.616156010957475,50.85931883406803,53.02194102103441,55.09242994434413,57.13618762325606
CC(Br)C(Br)Br,"1,1,2-tribromopropane",37.191889367273575,39.72929511447752,42.3061113305144,44.80671580956737,47.227074582321144,49.55925055143358,51.79698424470432,53.94716383923653,55.98740148217128,57.94563104726195,59.84123969399186
O=[N+]([O-])c1cc(Br)ccc1Br,"1,4-dibromo-2-nitrobenzene",30.110749475289364,32.91541548850603,35.88619848642803,38.86846635602643,41.84825202509423,44.81447218480757,47.75603180810848,50.66046031829737,53.525748799357814,56.33874781158123,59.170560985074694
ClC(Cl)(Cl)C(Cl)(Cl)Br,bromopentachloroethane,40.38866467202387,42.64009760398616,44.889283289437834,47.03624345005457,49.08766249558517,51.027684976103686,52.85727670053424,54.58272046356027,56.20725646174036,57.70573052704687,59.13675955433872
CCCc1ccc(-c2ccc(Br)cc2)s1,2-n-propyl-5-(4-bromophenyl)thiophene,31.342214728135954,35.45815055045594,39.751479786534176,43.89535906391803,47.87054649357237,51.6662901455459,55.28161638456602,58.718642984417734,61.979019710214665,65.07403709575742,68.10009876855662
CCCCCCCCCCCCCCC(Cl)Cl,"pentadecane, 1,1-dichloro-",45.70715882532414,48.7943680071081,51.90915560115399,54.92100724027496,57.8259104823144,60.61871410467953,63.30637695433978,65.87981340181972,68.34659307741796,70.70115414416533,72.99903776469999
CC(I)I,"ethane, 1,1-diiodo-",36.94061012089997,39.366690753412335,41.82839038486736,44.21188658962011,46.5219504791592,48.749965779735355,50.87430274553998,52.92447722844992,54.88941427300895,56.75249995274177,58.58109305519784
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,"benzene, 2,4-dichloro-1,3,5-trinitro-",34.18659643374126,38.016764225369386,42.10943950136466,46.21361869057835,50.30567133340859,54.368540539844055,58.385024053201185,62.33857475849842,66.22084610666083,70.02548867429941,73.84882600964731
FC(F)C(F)(F)COC(F)(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoro-3-(2,2,3,3-tetrafluoropropoxy)propane",40.52622882521277,42.10251213253969,43.57710226498393,44.90722736819945,46.09533297414078,47.14418568291916,48.05682938596368,48.84488458575929,49.49557748679579,50.00837909523707,50.401030343790694
CCCCCCCCCCCI,1-iodoundecane,53.018390276446475,55.65747872367923,58.18312009000033,60.50674107883787,62.658462306214005,64.65822346480614,66.503347818405,68.2440411802126,69.85421100289732,71.36197619956349,72.78802304135716
COCCOC(=O)c1ccccc1C(=O)OCCOC,"bis(2-methoxyethyl) 1,2-benzenedioate",33.15695922829974,37.21159629604211,41.6458823334521,46.18725877670222,50.80489790845155,55.46716552346286,60.14515459626345,64.8143081114767,69.44592153879907,74.02012359219381,78.65894494758403
C[C@@H]1CCC2[C@@H](C)C(=O)OC3O[C@@]4(C)CCC1[C@]32OO4,artemisinin,14.218728318949434,19.97014807520519,27.623701762502893,35.94713986437416,44.55982510519013,53.13247681681601,61.40869503051639,69.21163186216626,76.43836376900673,83.02949710791026,89.24079717040685
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,"benzoic acid, 3,4,5-trihydroxy-, octyl ester",12.539988089671548,14.356174609031369,16.42068130279901,18.60086951219588,20.88641069587253,23.266581676839593,25.730537460796103,28.267273694440973,30.866417011220022,33.51745828355254,36.317703553526485
CCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,(E)-1-(4-methoxyphenyl)-2-(4-butoxyphenyl)ethene,9.56074083743548,13.464929326506743,18.759753537564833,24.65789897835816,30.927823403947905,37.35204645014906,43.745629551978546,49.96492507607043,55.90785427210171,61.50783333639156,66.96421262629421
CC(c1ccc2ccccc2c1)c1ccc2ccccc2c1,"1,1-bis(2-naphthyl)ethane",41.27320064986128,45.011842115395964,48.91785403894467,52.8139670566289,56.68622854471329,60.5232532690205,64.31523133531927,68.05312357735797,71.73257050401399,75.34294918743204,78.96385832707453
ClCCCC(CC=C(Cl)Cl)=C(Cl)Cl,"2-(3-chloropropyl)-1,1,5,5-tetrachloro-1,4-pentadiene",46.90045482114,49.31997879041349,51.729811510229226,54.02358321845329,56.18844830130191,58.22965471237641,60.15928176659996,61.966235578359985,63.668402695626845,65.28443023694294,66.82925959544218
ClCCCCC(Cl)(Cl)CCBr,"heptane, 1-bromo-3,3,7-trichloro-",36.72513807590896,39.215918258241835,41.76688713143163,44.268035433800115,46.71225699795764,49.090301100664675,51.39585267206517,53.62814652987576,55.77494618403639,57.841474054769904,59.86281973155136
CCCCCCCCCCCc1cccc2ccccc12,1-undecylnaphthalene,34.31010517012964,40.66498315427964,47.43618579974842,53.87300244542758,59.89587481160829,65.47231991871041,70.59861105905507,75.29533156119109,79.59772449367165,83.5353063548585,87.25543666399453
CC1(C)CCc2c3c(c4c(c21)CCC4(C)C)C(C)(C)CC3,"1,1,4,4,9,9-hexamethyltrindan",9.379827268425656,12.071488784585677,15.221833384893872,18.34999674261984,21.34862165711131,24.145412622368173,26.698913457697216,28.998182808316304,31.03885577990947,32.83459535356325,34.47409362392419
CCCCCCC/C=C/CCCCCCCCC(=O)O,trans-vaccenic acid,35.81481479488604,38.82914259950348,41.99951399616376,45.178880393857334,48.354378251880675,51.51393100873614,54.646405705897216,57.741984019312234,60.792136603435814,63.7853648407355,66.79325189196683
CCCCCCCCCCCC=CCCCCC(=O)O,trans-6-octadecenoic acid,35.560428970597755,38.558758774591304,41.712288591318774,44.87424164918264,48.03266839722499,51.17443217123947,54.28931459920403,57.36583156514289,60.39643605670456,63.37049900885791,66.36151094548052
CCCCCCC=CCCCCCCCCC(=O)OC,methyl cis-10-heptadecenoate,54.97356556516247,58.96770824273339,63.02555890047629,66.96458733124864,70.77709090085807,74.45302294427452,78.00301933475455,81.40855456932972,84.67759525969903,87.80315202837387,90.87716072254555
CCCCCCCCCCCc1ccc2ccccc2c1,2-undecylnaphthalene,42.41601782995185,47.03143320958948,51.7256150578201,56.194733208939134,60.44143089770095,64.4755318694718,68.31008467571924,71.9578718013744,75.43443771331623,78.75284467613781,82.0134867608429
CCCCCC/C=C\CCCCCCCCCC(=O)O,"11-octadecenoic acid, (Z)-",35.73229073511578,38.74635592302581,41.92215890058001,45.111675454043485,48.29975253538934,51.47465665391322,54.62105509425058,57.72980867359335,60.79235034071614,63.79525510194443,66.81532812458168
CCCCCCCC/C=C/CCCCCCCC(=O)O,(E)-9-octadecenoic acid,32.87445853448573,35.81273236691832,38.911587379553545,42.01574549274963,45.11221430542364,48.18859969555445,51.233349059602624,54.23849914304305,57.19379589228108,60.09060948051114,63.005268099828776
CCCCCCCC/C=C\CCCCCCCC(=O)O,(Z)-9-octadecenoic acid,28.939199445719,33.18763415306661,37.759454253532056,42.35598723493706,46.93146043607125,51.44449998366012,55.86411854031765,60.158941540121425,64.30633566452653,68.2866301604128,72.20229741268963
C(CCCOC1CCCCC1)CCOC1CCCCC1,"1,6-bis(cyclohexyloxy)hexane",42.64132128356105,46.554494203984696,50.45751691339407,54.12952765166506,57.58298943658696,60.83381979374525,63.90212384585924,66.80413499186739,69.55155792613745,72.16325616523069,74.70610376878406
C(CCCOCC1CCCC1)CCOCC1CCCC1,"1,6-bis(cyclopentylmethoxy)hexane",47.13305569326276,50.53926662428067,54.00152626108789,57.36863191063946,60.632888378325205,63.79283885144296,66.84356054769685,69.78787602030319,72.61611251659812,75.33657561124164,78.00412158486692
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,nonafluoropentanoyl chloride,60.32559489371654,62.21679821849827,63.93402750132181,65.41950259980543,66.6882706433086,67.71263025490674,68.55031381282106,69.12235930370827,69.41201818188843,69.49697388478242,69.42027125778189
CCCCCCCCCC(=O)CCCCCCCCC,10-nonadecanone,54.66739018081467,59.92203274779839,65.08226497234695,69.84911137398586,74.25880253110452,78.34126829645433,82.12861764419787,85.64426888148826,88.91433922316084,91.95802636830196,94.87353942958642
CCCCCCCCCCCCCCCCCC(C)=O,2-oxononadecane,42.98887846912709,49.56364672801417,56.28125921351544,62.4692159304054,68.09605824329415,73.16655566553202,77.71225121780216,81.77450218419331,85.3998374092477,88.64563419377436,91.62260793868762
